"geo_id","area","area_canopy16","pct_canopy16"
"510131019001",248024.116201756,70929.0942367594,0.285976603093958
"510131019002",646372.269670308,336758.762322113,0.520998158683203
"510131019003",213359.978333717,89521.139994812,0.419577939095924
"510131020011",101628.339988178,18606.408928256,0.183082877575492
"510131020012",109454.341708059,15124.0125816654,0.138176451894478
"510131020021",179757.286971947,52576.1396788393,0.292484052048718
"510131020031",192154.669490249,49158.4330013933,0.255827418255312
"510131020032",256107.117426476,77289.446257265,0.301785624054176
"510131020033",143724.494721973,64423.8987828569,0.448245783764842
"510131021001",342496.461669124,211679.555181809,0.618048881878104
"510131021002",798422.795082087,396239.920313298,0.496278316142714
"510131022001",235849.317398671,105858.54003995,0.448839713455734
"510131022002",122398.305362826,32615.3748566631,0.266469170140724
"510131022003",233075.493301763,142072.486063287,0.609555659630615
